export_res_ 1,export_res_ 2,export_res_ 3,export_res_ 4,export_res_ 5,export_res_ 6,export_res_ 7,export_res_ 8,export_res_ 9,export_res_10,export_res_11,export_res_12,export_res_13,export_res_14,export_res_15,export_res_16,export_res_17,export_res_18,export_res_19,export_res_20,export_res_21,export_res_22,export_res_23,export_res_24,export_res_25,export_res_26,export_res_27,export_res_28,export_res_29,export_res_30,export_res_31,export_res_32,export_res_33,export_res_34,export_res_35,export_res_36,export_res_37,export_res_38,export_res_39,export_res_40,export_res_41
103.6646,32.07914,2.47007,-26.80265,-21.78843,-19.07709,-7.817136,-8.764964,-2.158914,-0.03449353,-0.1766854,2.367671,8.477438,5.984221,4.567066,3.829831,2.932701,2.75407,2.884232,7.04846,0.5560848,5.770813,-0.537168,0.4600295,0.7049022,1.314412,-2.864894,-2.379456,-2.789558,1.147661,-0.5430216,2.397502,2.664174,2.433725,4.294547,3.569732,4.528542,4.211221,7.445565,9.865215,3.831227
103.6646,32.07914,2.86211,-17.82915,-11.97698,-7.961601,-11.66352,-5.977663,-1.882699,-1.27489,-4.101925,-1.623665,6.439933,5.542092,0.4025003,0.02079052,-0.808019,-0.3934786,2.252328,12.12168,0.5624998,9.92624,-1.665468,-1.77936,-1.895218,1.424775,-4.176804,-2.886375,-4.458932,-1.115062,-0.3574755,2.168911,2.100077,2.543425,5.201428,2.259519,4.341143,2.263034,13.40207,11.09686,6.347618
103.6645,32.07916,2.349376,-27.29452,-22.99339,-16.3644,-17.4674,-11.46302,-5.358232,-1.156037,-3.429432,-4.837846,2.559709,5.70813,3.168743,1.902427,1.141155,2.392752,1.6774,3.246546,4.893691,2.808456,0.4024603,0.3627093,-1.801571,-1.703836,-2.207056,-3.99977,-3.712452,0.04594297,-1.701858,0.9247198,4.712263,-1.412031,9.356511,3.33762,-0.1666514,5.887502,6.87818,7.674441,4.275487
103.6645,32.07916,2.580817,-28.82987,-24.81982,-18.88921,-9.812689,-13.68958,-9.314092,-1.879088,0.8685617,-1.407995,3.091162,2.869884,3.365519,2.43414,1.653475,3.590146,2.845021,2.373781,3.435825,3.028127,1.193993,3.413056,0.07120959,0.07826237,-1.47443,-2.413964,-3.493728,-0.8352069,0.1453757,1.554715,4.861176,-2.762705,9.057097,4.642163,2.416606,5.450195,3.59658,5.032355,8.604546
103.6644,32.07917,-0.2046407,-33.16898,-27.23215,-27.15082,-13.88022,-20.61834,-2.752744,-4.62328,-2.229224,-0.4345424,-1.242927,-7.023104,3.230352,3.144967,1.36637,1.42125,-2.078482,0.9699898,2.618353,9.662737,2.262472,6.464366,2.163106,2.376873,-2.037932,0.7709175,-0.05712288,-0.4714116,-1.752945,-6.830928,0.09023587,3.64119,0.2375821,2.17293,-1.727683,-0.6230409,5.821507,7.377028,1.105761
103.6644,32.07918,3.439571,-31.91691,-25.30342,-23.09857,-14.62169,-10.30798,-0.5118308,-1.46344,-4.333296,2.358078,-1.275038,5.232957,0.5508252,1.430906,0.6164593,1.413291,2.262637,3.464502,5.277845,2.409428,2.405859,-1.565773,0.4290592,0.1468474,-5.011903,-4.282167,-4.543054,-2.004944,-1.179427,-2.317207,2.937647,-0.5463085,0.9055536,-0.2328803,2.526107,-2.9685,5.147466,9.46575,7.921355
103.6643,32.07918,0.7624798,-27.59739,-21.32169,-19.65247,-11.89141,-12.2655,-1.537212,-0.7031132,-2.107765,-0.9539869,-1.221663,4.226217,5.090827,1.167517,-0.1951058,5.727987,0.7759129,3.300407,6.940699,-0.576753,-1.786381,0.9422086,-0.4066991,1.061575,-4.86944,-2.377747,-6.091127,-0.4434004,3.333511,-2.095736,1.650805,-2.022642,2.097141,1.351196,3.422829,-3.364991,-2.988529,7.658963,6.296297
103.6643,32.07919,1.430152,-24.54863,-22.0112,-17.73303,-14.53355,-10.28014,-4.030969,-2.140066,-1.904649,-1.471887,1.144588,4.885711,4.734328,2.853874,1.76958,4.059616,4.408642,2.241172,4.056105,0.8041353,2.503587,-0.5156729,-0.4084797,1.39914,-1.192846,-2.864474,-1.48005,0.8555906,-2.38621,0.01502005,2.040607,1.419597,2.647381,2.73482,1.280038,2.215243,1.568092,8.633841,5.402477
103.6606,32.07961,-11.95892,-14.52601,-2.193135,3.35258,6.066779,4.674556,-10.32235,4.53212,3.03754,5.232085,5.020401,6.466339,11.69884,6.031219,3.163759,11.67162,5.019122,7.10083,2.615476,2.493515,-7.141733,-9.677012,-2.974355,-9.885517,-10.55285,-7.077732,-9.5394,-14.83978,-11.79488,-14.88873,-6.8337,-13.57469,-9.220073,-16.94957,-15.06184,-17.29149,-10.48422,-5.789828,-7.705998
103.6642,32.0792,2.807486,-27.75873,-24.37082,-17.98618,-12.72798,-10.0878,-4.780467,-0.02827843,-1.599764,-0.1625026,2.264665,4.894473,4.25339,3.290951,2.278048,0.8592644,2.898657,1.443013,3.025868,4.063866,4.28829,2.773369,0.8954743,0.4386755,-3.955981,-5.902405,-4.498694,-1.351408,-1.620363,-0.4330023,2.258732,1.459325,6.507867,7.415635,4.563805,5.223723,6.904714,5.876528,1.31759
103.6641,32.07922,2.145422,-17.70282,-18.2327,-14.01296,-4,-4.41534,0.9692526,3.975221,4.306931,7.676234,10.08177,10.11486,4.112511,4.632428,4.016294,2.535,4.466264,8.580173,2.482722,3.855566,1.6432,-0.5060251,-0.2524095,-3.13783,-8.581742,-5.884011,-8.633277,2.450367,-1.963265,5.966794,2.219393,1.001163,0.9025207,-0.373883,0.6202363,5.223582,0.3670016,10.39931,5.450182
103.664,32.07922,0.1302821,-12.77951,-9.844254,-6.964094,-5.840669,-1.806237,-0.5500307,0.3227983,0.1415184,14.37251,2.319744,5.422309,6.295116,6.560184,5.448903,0.7172599,4.387627,2.485714,4.53237,3.175543,-0.62033,4.184137,-0.9607129,-6.852902,-1.394254,-2.707423,-0.5820038,0.4734678,1.437685,1.22652,1.705042,0.3108712,1.825187,8.901916,1.1397,7.090226,2.321986,13.87962,10.45254
103.6604,32.07964,-10.74301,-25.81323,-20.93744,-15.24145,-15.43689,-7.846122,6.559739,3.733874,3.223464,4.941551,6.447701,10.74456,4.288685,13.53883,10.9056,6.629797,6.909125,3.418918,0.2538302,-2.083242,-11.85793,-5.209836,-2.998001,-3.828651,-9.142166,-8.854756,-11.57394,-6.335487,-8.13752,-11.33754,-8.439309,-7.033841,-3.253351,-7.424976,-2.852064,-10.35382,-11.27238,-20.88803,-7.776428
103.6603,32.07966,-20.89506,13.57514,13.68165,17.11033,6.164309,18.1402,17.62836,16.7256,37.26135,25.70505,18.55649,22.36802,16.83137,15.17563,12.03115,13.16552,6.67719,4.999507,3.059512,-1.569179,-15.4004,-6.315357,-16.74712,-13.53067,-15.37054,-15.12887,-20.30518,-23.72771,-11.67037,-22.67019,-11.90942,-17.17136,-13.71011,-20.22803,-15.85765,-20.09661,-18.69971,-28.32382,-19.75711
103.6638,32.07926,4.402152,-25.06193,-25.03779,-18.56928,-13.85275,-6.393933,-6.332514,0.5728506,3.606593,-2.083225,2.707383,2.26072,2.364647,-0.7226462,-1.304152,0.1319663,2.048444,6.284915,5.181503,5.501731,5.708026,6.64705,1.002928,2.054311,-8.454146,-3.156014,-4.829069,-4.813983,-7.567986,-4.740219,-3.887152,-0.5970102,1.157799,-2.416439,-6.621006,0.5560827,0.2617762,2.037683,-0.1427349
103.6637,32.07928,4.261237,-31.0366,-27.91491,-22.65436,-19.2943,-14.80695,-9.035793,-2.262817,11.87235,2.26184,0.01020347,-0.8770154,4.130106,4.368575,3.269796,0.4342136,4.78697,0.609281,-0.03893019,13.17072,-0.6177076,0.3473599,5.346672,9.753384,-5.376078,-5.178565,-5.310383,-1.86303,-3.736796,1.43297,3.858306,6.399214,0.0691428,6.341635,3.411676,1.125882,3.208488,14.84414,5.327767
103.663,32.07939,0.01293591,-27.94605,-23.35935,-25.72176,-20.38784,-20.1611,-14.87421,-6.270953,-6.93617,-10.66872,-2.778096,0.02223893,2.168094,3.272226,1.572049,1.503188,1.084726,-3.291135,6.493889,4.466877,-0.2576228,11.85584,4.13369,7.135284,7.912051,13.05302,12.4326,14.1842,16.65493,14.85963,18.70366,15.02909,21.43071,14.37721,11.32673,7.278518,11.89871,10.93727,5.427828
103.6625,32.07945,-9.207486,-18.24785,-14.03207,-7.750532,-1.089974,-3.252528,6.870844,10.54668,13.79188,13.94387,10.08396,6.427479,12.22942,8.398722,7.335526,-1.349033,5.075833,2.980589,3.45307,2.936117,2.906662,-0.8945356,-3.507655,-4.898643,-11.67516,-16.86662,-18.20253,-14.28292,-20.0194,-21.45517,-21.61579,-29.0963,-23.94642,-28.55224,-32.23885,-33.30433,-29.07405,-22.57482,-38.42208
103.6624,32.07948,-2.064925,-9.577527,-10.09944,-2.403136,5.83475,5.463178,5.30785,14.42193,11.84423,13.9529,11.91124,5.357982,5.444411,2.110361,1.596148,2.766516,1.273204,9.741239,3.975503,2.535263,6.331024,2.479077,4.029593,3.870217,-5.016776,-0.4601937,-2.440744,-3.486147,-4.013026,-4.353624,-8.755463,-8.902267,-7.433033,-10.43544,-15.73696,-19.08125,-13.484,-10.95401,-16.68879
103.6623,32.07948,-2.649087,-18.38137,-8.816436,-18.25731,1.007685,3.726215,6.044097,11.35963,4.613792,2.142823,12.32999,8.68761,4.124716,7.985165,7.457575,5.881073,7.09119,4.70874,4.694332,-4.146548,-1.040857,1.719417,-4.925404,-3.335852,-5.445963,1.911466,-2.130917,5.001536,-0.7467858,-5.233803,0.3115657,-3.228194,-3.004818,-3.297269,-11.0055,-11.35632,-9.618059,-6.369119,-15.74609
103.6655,32.07913,3.258908,-38.78942,-29.78584,-25.06643,-24.21153,-23.77731,-11.77494,-11.68902,-13.20471,-8.917648,-11.61583,-6.649077,2.893715,2.089998,1.454293,0.171328,-2.012079,-1.663872,4.673935,7.450546,6.505363,4.254524,-3.424859,3.256003,1.562812,-3.29206,1.449265,-2.36751,-0.7539459,-1.093742,-0.8854855,3.691311,1.000418,3.751168,2.732219,-0.645622,-2.898529,2.260318,-2.785511
103.6614,32.07963,-7.293839,-43.64255,-26.90182,-14.0207,-16.60283,-13.72675,-1.728874,6.257792,-2.725128,1.488403,1.108539,9.906007,0.1588988,6.978503,5.787814,-2.213137,-2.139366,3.936076,11.60026,7.278834,-3.08457,-5.62005,-6.179439,-13.53084,-13.91958,-16.47303,-14.51525,-13.71081,-16.55979,-16.2288,-17.65725,-18.61769,-17.89984,-15.65955,-23.76435,-25.9405,-23.31893,-32.83164,-26.89561
103.6645,32.07929,2.873337,-49.50464,-38.39899,-12.78994,-16.96836,-18.08695,0.1160592,-4.473221,11.91685,-0.7671254,-2.010266,-6.843156,-1.427021,-1.194304,-2.41179,3.112648,-1.608546,5.186344,-0.1336701,10.06361,0.3399788,-2.962577,0.3795761,3.442378,0.5316453,0.1213977,0.9788785,2.497511,1.600121,7.607478,7.002783,3.199642,10.55345,4.20853,7.459877,14.12057,13.71878,13.16908,12.51551
103.6643,32.07932,2.261793,-29.69901,-22.95269,-18.92346,-12.46129,-10.79255,-2.441595,0.02469206,-0.6991354,2.34693,1.314155,3.384238,1.822647,1.984064,0.8685552,1.601161,2.643916,3.220193,3.718441,3.713296,2.012266,2.906725,1.264544,-1.249016,-2.892291,-4.422263,-4.082294,-1.472574,-1.068561,0.1338311,1.119553,0.1426781,3.04603,0.7391642,3.150778,2.299828,6.086204,9.351078,6.101068
103.6642,32.07932,2.65506,-30.65834,-23.45213,-19.83049,-23.97308,-18.95058,-5.365401,1.565599,-1.015411,0.9741887,-0.09354232,4.485042,2.921235,2.294017,1.273211,2.36895,0.9399892,-0.3495998,5.844594,2.766286,2.543141,3.767426,0.7691727,0.1114573,-2.426829,-0.7625682,-0.9239988,1.104645,1.337121,-0.6979999,1.319977,1.334992,3.814138,3.522356,4.35611,4.222699,8.831202,8.414685,5.556321
103.6636,32.07941,-0.8644817,-33.361,-18.38256,-10.52672,-10.02768,-20.54634,-5.972406,3.860508,0.7036204,3.262268,0.7754194,12.53271,-0.6449463,5.167055,4.111223,5.964606,2.097334,2.085016,1.491892,4.115119,-2.670269,3.347771,-2.361061,1.172235,-0.2094289,-6.936121,-3.241432,-0.4629466,0.2797614,3.567664,0.7112962,-0.6581343,1.086549,-1.836578,8.862486,0.3129905,8.24148,5.326385,7.308787
103.6633,32.07946,-1.556171,-23.58744,-7.010233,-13.30644,-4.19717,0.6718925,6.679417,8.224674,4.593909,1.889512,4.540042,-2.84028,-2.702774,0.6106554,-0.3438559,6.70057,2.662652,5.395685,1.987972,8.714406,1.031228,4.802079,2.466118,-5.800855,-6.078852,-1.397559,2.208388,-2.5475,0.5075715,-2.649533,-6.207302,-4.528946,-6.414109,-4.065794,-8.278535,-6.795182,-7.004074,-6.721025,-5.179969
103.6632,32.07948,-4.018984,-24.65882,-28.69245,-8.329919,-4.397282,-7.703942,11.19025,4.959647,14.55314,17.96983,12.48383,13.14785,13.41742,8.015582,7.280315,8.394509,10.24613,8.727724,-1.720476,6.56075,-4.285109,-4.114822,-9.479,-12.01684,-9.338605,-9.999325,-5.81379,-0.1374059,-5.237602,4.610251,-6.533982,-6.985499,-11.03783,-4.06062,-4.730843,-7.816387,-11.97398,-0.8967647,-13.09249
103.6626,32.07957,-7.797299,-25.46285,-25.62403,-14.00687,-11.68354,-12.79418,-1.210143,-3.465889,-0.4296296,10.83824,9.723567,13.91534,9.675578,11.80807,10.05268,4.664846,-1.673115,8.191416,2.315844,3.906533,-2.969929,1.751252,-3.007619,-9.938344,-4.517315,-4.594071,-12.97563,-6.129436,-6.361855,-5.100618,-16.3899,-14.95808,-13.34632,-15.26154,-17.0531,-20.08731,-18.08287,-7.900778,-20.56443
103.6623,32.07962,-11.26353,-37.70754,-24.11984,-0.3258543,-1.809213,-26.98734,3.020968,10.77801,14.31584,15.09393,13.85173,3.358824,8.703154,9.518091,7.131229,12.31547,7.216404,6.941919,-0.2205648,-2.742932,-3.483268,1.462076,-4.788432,-8.700681,-2.368332,-6.564679,-12.79616,-10.76895,-13.06659,-8.284945,-19.16609,-17.25248,-13.74317,-13.80402,-26.39742,-21.28123,-15.46039,-21.16767,-23.51624
103.6622,32.07962,0.5813166,-18.92916,-13.78057,-6.656298,-2.310345,-4.565281,3.778504,11.8742,12.87972,13.49265,21.11889,10.94119,3.775631,6.96428,6.293658,5.139889,11.06275,8.326691,5.785741,-0.912714,-1.858067,6.138994,-0.5967282,-9.929428,-3.628527,-1.323532,4.323835,13.18011,4.702428,16.52583,3.25342,9.898896,10.22512,7.420889,-0.2155262,1.422822,3.198075,6.503232,-1.432577
103.6625,32.07962,-8.236278,-16.76235,-13.19389,-6.094299,-1.623143,-1.733428,7.263466,7.371873,10.42432,15.62087,9.945735,10.41489,5.918522,7.732297,6.15032,4.955426,2.704324,6.873256,5.562167,2.281984,-5.079488,-2.470668,-5.8104,-9.828766,-8.409941,-7.924283,-13.55739,-10.87856,-11.34322,-11.12707,-14.64224,-11.9363,-11.7611,-13.07583,-11.49237,-18.19475,-15.8137,-13.61561,-23.13803
103.6639,32.07946,-4.597531,-17.40064,-15.38775,-11.56559,-3.55095,-4.727384,-0.03626461,1.652164,3.390344,6.649241,5.603015,5.959429,7.16677,6.981014,5.719755,4.12808,4.544141,6.943812,2.986977,0.7828991,-4.307425,2.233493,-4.797211,-5.451407,-3.192535,-5.359668,2.372883,2.203164,-4.599732,2.560966,0.5580337,-2.767647,-4.095179,-2.37,-1.373815,0.3433821,-5.28152,6.830982,-5.743881
103.6616,32.07972,-13.07278,-5.002724,1.597674,-2.095588,8.264948,6.65142,11.507,13.59957,17.98131,16.00089,21.62949,15.8683,7.930144,12.49971,10.86776,8.980585,11.13855,7.126379,3.800091,-4.849903,2.69956,-8.798761,-11.54806,-24.49025,-26.66957,-33.57241,-35.28161,-31.7988,-28.81437,-33.5831,-40.2593,-34.38492,-36.64969,-34.41149,-33.91614,-43.25714,-34.21983,-44.33392,-44.16499
103.6631,32.07956,-12.28955,-14.61549,-6.73295,-7.167562,0.7135062,4.785161,8.316381,13.62475,8.171751,6.620269,14.36846,16.06156,11.80949,11.83765,9.48927,4.016613,5.106098,3.466032,3.918494,-1.430555,-3.137019,0.380738,-6.021262,-8.743098,-3.856262,-6.756373,-3.657775,-2.959572,-4.262504,-4.109189,-9.123222,-9.315158,-6.842475,-7.110095,-10.6198,-11.25839,-16.02405,-17.9409,-17.2775
103.6623,32.07965,-4.95652,-34.18808,-22.63473,-15.23701,-5.994453,-12.09401,4.620732,9.955181,8.178653,9.681881,14.15574,7.949361,5.532137,5.779444,4.691099,6.216017,6.188345,6.047156,3.712443,-1.148577,0.6730437,-2.210835,-11.2947,-10.89008,-8.807503,-10.03345,-11.80146,-11.14237,-14.9373,-8.982521,-9.479035,-15.96824,-7.979057,-10.472,-12.18149,-14.17372,-8.598895,-12.76743,-22.51171
103.6621,32.0797,-9.073005,-19.63295,-23.73431,-11.51158,-3.270153,-2.66268,2.787888,-2.043501,9.727378,8.297642,8.417978,6.386712,2.789706,7.256739,5.175503,-0.1308403,8.408719,6.162905,4.203071,-1.45418,-3.904386,-1.988317,-1.671072,-7.246609,-3.246872,0.2359215,-6.487529,3.476061,-4.735725,-0.05101415,-8.911563,-10.99311,-4.94137,-9.873082,-12.58256,-10.57984,-13.04946,-8.267309,-25.68259
103.6618,32.07976,-12.13448,-17.09211,-13.94374,-6.371233,-2.323461,-8.202902,12.00003,12.40102,5.318103,8.980799,11.2466,18.23997,7.431705,9.875124,8.120897,2.327461,0.1763876,7.547481,4.267407,-2.105994,3.805464,-7.561986,-10.54172,-17.57572,-15.88705,-13.90644,-16.17385,-15.22182,-19.53736,-16.63466,-22.47432,-22.47057,-20.51982,-16.61852,-14.37293,-26.0963,-15.29554,-22.6924,-24.1781
103.6633,32.07959,-1.48657,-9.366032,-9.60699,1.809213,4.902042,11.34547,19.8744,13.2905,12.98076,16.1433,15.76199,13.3649,13.29152,8.086712,7.5697,9.473597,1.815158,7.712072,-0.6935264,4.385361,-2.917192,2.896017,-0.1110974,-3.83165,-8.425976,-13.13644,-9.914064,-1.143496,-2.000838,-2.353239,3.073641,2.279452,0.8498723,-3.115832,-1.078574,-0.6154429,-6.277851,-0.04069417,-1.890937
103.6629,32.07966,-12.64364,2.343297,3.580192,1.937573,10.62929,12.98062,17.14322,25.47147,21.03217,19.82497,20.6456,19.57695,18.14605,5.665672,3.707237,10.1412,4.032004,1.079599,2.905952,3.296823,-0.8036894,-1.835833,-5.236046,-3.688396,0.6600758,-8.633054,-5.205602,-18.15603,-11.5627,-9.869024,-9.957578,-12.36952,-12.10929,-14.38765,-16.90917,-12.93573,-10.89561,-18.20413,-25.21373
103.6623,32.07973,-10.1244,-20.09861,-17.49472,-12.54711,-7.948278,-7.765512,8.885507,8.539152,7.49258,7.907368,7.459954,9.300076,9.596434,6.555859,4.787912,9.693787,4.892642,7.593446,2.859925,-1.11736,-6.804355,-3.104298,-15.34315,-10.67163,-9.779309,-8.384454,-14.35578,-15.59377,-15.91523,-19.76706,-18.27229,-18.89407,-11.48038,-14.5641,-20.58609,-20.47119,-19.09046,-19.52772,-28.72881
103.6646,32.07952,3.03232,-31.7208,-22.17546,-14.93356,-13.80314,-4.739852,0.2261232,3.984231,4.677036,2.566713,6.026848,5.035739,5.404598,3.869152,2.977849,5.957107,3.049921,5.123915,0.7840075,0.68753,4.786346,4.524127,-2.940487,0.5887157,-3.902013,-2.863851,-0.1941036,-0.6067528,-1.239646,2.035641,2.979147,2.970756,2.766319,0.4050764,1.121604,2.316156,6.494471,12.62748,7.271575
103.6644,32.07955,-1.902677,-21.771,-17.49494,-12.60109,-12.13996,-10.35965,-1.669453,8.836908,3.276772,-0.2227931,2.953338,0.6182684,5.200243,5.999385,4.703146,4.761337,-2.356886,0.6137756,3.203703,-0.9012771,-5.117595,-3.175932,1.658941,-4.48574,6.380282,-3.886463,-1.232868,1.462583,2.229392,-4.093904,-3.018775,-9.698935,1.981201,2.609726,3.212904,2.761278,6.037969,8.993255,4.335348
103.6643,32.07957,-3.739946,-20.19474,-15.90896,-12.14149,-13.96532,-3.628583,-3.777134,-0.4240879,7.142549,3.774441,1.366797,4.948527,14.43837,7.6666,5.908784,8.078553,1.743035,2.15098,2.34254,2.388314,-2.850076,-4.27431,-5.064574,-4.356852,-5.698106,-3.737961,0.3686867,-3.305663,-2.242535,-14.60644,-3.700665,-2.946262,-3.423731,-3.099941,-4.699445,-3.959061,-0.3038028,5.224962,3.353594
103.6638,32.07964,-7.222331,-12.2958,-9.274931,-7.288804,-5.208424,-1.812736,-0.7689086,-7.099324,-9.588023,-6.8617,4.789838,5.317904,1.614331,8.883812,7.462894,5.173586,3.26887,3.32395,4.845054,4.41875,-7.513881,2.675518,-9.679492,-5.657256,-7.167975,-7.211816,-7.571569,-1.834242,-3.962555,4.312058,-1.796384,-8.041672,-9.939179,-7.851491,-11.67483,-11.87007,-12.10635,2.708528,-9.761856
103.6639,32.07963,-2.224651,-16.99703,-11.12327,-12.89768,-4.650799,-4.756542,-0.349613,-2.360998,-6.403832,2.713522,9.03418,5.798728,-0.1579643,3.293928,2.23529,7.240044,7.069045,5.574303,4.443507,6.447773,-3.842422,1.76641,-8.046407,-5.456481,-6.264024,-5.239815,-4.463685,-2.893502,-1.910511,4.000152,-2.009131,-2.816207,-6.041365,-7.160095,-6.384529,-5.634793,-2.89478,1.929177,-1.778642
103.6634,32.0797,-5.832057,-15.50439,-7.825631,-4.108832,5.429121,14.24452,-0.3757214,3.599534,2.074162,8.27317,2.577655,8.966955,7.393802,7.23178,6.053447,7.687407,1.697906,7.450166,0.2651776,4.191984,-1.044986,-3.607886,-4.972677,-8.962283,-5.95367,1.868312,-2.192603,-6.389825,-1.744867,-8.063462,-13.7416,-13.19723,-10.68129,-9.2187,-12.95533,-13.2731,-15.01977,-3.62376,-12.15234
103.6632,32.07973,-7.301356,-20.2923,-14.58611,-8.869335,-6.856019,-7.086338,1.853877,6.188591,21.37658,9.968171,15.07147,16.42825,12.39902,11.05255,10.15144,9.464364,5.168695,4.890839,1.951049,2.978972,-2.804507,-2.095699,1.427772,-13.29097,-12.30684,0.2729407,-4.592104,-0.5508757,-4.346114,-1.839254,-9.700747,-10.68006,-7.603846,-7.621637,-12.75107,-14.87721,-19.83296,-14.23148,-17.0564
103.663,32.07975,-9.538964,-14.84075,-10.16373,-7.469957,-7.122787,-1.864242,5.25868,7.226579,12.2376,6.827938,7.033443,7.383172,9.291062,8.327487,6.48173,8.90344,2.442288,6.644585,5.107821,4.122005,-1.369051,-7.056914,-9.585319,-6.99699,-11.0932,0.5103734,-2.666439,-0.08120681,1.621669,-6.161164,-12.62717,-5.538587,-10.17773,-8.223909,-18.41781,-17.08537,-22.52881,-17.49833,-17.45024
103.6627,32.07981,-13.27966,-6.375078,-7.536625,-9.773533,-2.736799,0.8510593,7.731984,11.05877,8.686946,8.623052,9.515388,15.25438,0.5618011,6.626526,4.370929,10.06108,5.786882,2.361485,5.665475,3.587085,-5.59474,-6.996861,-8.934359,-10.23954,-12.67542,-15.05119,-15.61994,-17.22019,-19.64067,-17.45407,-20.03354,-19.94721,-19.88928,-19.31092,-23.65128,-24.86118,-20.94499,-22.50332,-29.39685
103.6627,32.07981,-12.775,-7.848381,-4.023896,-1.224618,-2.639381,1.156002,9.366822,12.39035,8.726823,3.821933,7.19102,12.88037,4.892028,8.05711,5.940527,8.785464,3.497135,0.5485832,5.361125,-3.759538,-0.9935817,-8.648168,-6.177859,-10.59029,-0.5892808,-14.61256,-16.0225,-14.70428,-17.51238,-14.9706,-16.13036,-18.3354,-17.68552,-16.80117,-19.30534,-23.93541,-19.24748,-15.68303,-28.20941
103.6626,32.07982,-9.821671,-14.20835,-4.478981,-5.029257,1.760418,18.4073,8.429034,5.424865,17.18982,12.74097,17.53217,13.34218,16.12823,13.69247,12.6767,10.7086,9.857224,7.528814,1.442971,-0.6283722,-4.688898,-9.563651,-15.56912,-13.4618,-17.80821,-17.18482,-15.57223,-22.94351,-16.51757,-17.01975,-22.56818,-18.87085,-23.98918,-25.13273,-28.32876,-28.72772,-28.61634,-25.15988,-36.301
103.665,32.07959,2.836385,-25.69971,-23.33803,-16.00083,-13.73186,-14.32882,-5.960306,1.608886,4.511667,0.3260221,6.746302,11.38823,8.793339,-1.225685,-2.201741,2.76711,1.613416,5.121317,5.337598,1.320149,4.876189,4.228512,2.008561,1.318805,0.6452515,-3.874647,-2.935149,-1.182752,-3.179747,1.772805,1.672672,-0.2423934,6.669209,0.6093815,2.122504,2.866722,3.489825,8.547457,4.687993
103.6649,32.0796,2.218503,-29.27285,-23.72918,-22.07956,-21.488,-16.109,-5.768519,-8.239986,-6.749679,-5.088852,0.01892103,-5.058427,-0.9938595,2.526712,1.092066,1.304839,-1.513156,0.6853366,4.652205,6.601892,2.223952,0.04232082,4.072775,-3.015068,0.1416057,-2.690106,-4.275211,2.705439,2.117806,9.113893,4.581552,5.75854,8.71771,6.221525,8.82143,13.34492,5.633283,14.37014,5.264215
103.6646,32.07965,2.046664,-30.41582,-25.38719,-4.494005,-11.24423,-4.431475,-0.844277,4.401293,5.644913,4.133271,5.066198,5.635035,6.475397,4.492143,3.48501,5.227258,1.951511,6.64613,-1.695104,4.206556,3.536257,4.995057,-2.852181,0.8783675,-1.635041,-1.887248,-0.6480464,2.580333,0.1820497,2.514175,3.636838,2.705986,1.675958,2.744786,-0.2216992,5.604475,8.394429,12.13629,7.776512
103.6645,32.07966,-3.985409,-30.62906,-30.86334,-2.900681,-11.6726,-23.22456,-3.085073,-1.418385,7.284272,-6.464034,-8.384837,4.245001,5.308523,6.372271,4.899443,8.560001,0.2757578,4.70778,-3.901128,2.11121,-0.6497639,-0.7182522,-5.282374,-1.572523,-4.059251,-1.473136,-2.585342,5.939889,-5.626239,-6.979548,0.01686477,-0.8244962,-2.641206,1.997703,-4.141847,1.150651,7.878575,11.66192,-1.970799
103.6644,32.07967,0.57739,-19.70809,-17.19386,-14.49355,-4.03745,-2.285269,-4.620667,-0.5671091,0.9876612,0.8210103,-0.654188,1.433592,-1.306903,-0.8023545,-1.973822,7.516758,7.755075,4.516389,4.054803,2.634599,0.7785344,-7.445606,-4.440287,-5.174924,-7.491367,-9.257115,-10.73252,-10.23356,-6.977679,-6.171167,-4.96917,-4.143909,-2.723152,-4.101906,-4.506337,-1.875877,0.5073035,2.112408,-2.935421
103.6644,32.07968,1.920132,-24.093,-22.07584,-16.20974,-11.51595,-8.588231,-1.528816,2.767095,1.561427,4.986138,5.337738,10.06326,5.336486,3.480639,2.853465,3.329688,4.198347,5.152814,6.365941,2.420501,-2.136212,-7.836543,-7.025536,1.092232,-12.32826,-1.44909,0.01553474,6.141632,-3.742097,-0.4868104,8.095022,3.32157,4.943826,7.726967,6.538826,5.008392,5.421501,13.01431,7.500338
103.6644,32.07968,0.1694761,-24.46362,-22.10629,-16.88645,-14.14148,-8.222307,-2.278155,-0.8586909,0.9015084,-2.89356,2.853301,5.101796,5.684088,3.229893,2.037376,5.853937,1.89105,5.548461,5.48975,-1.573708,-2.707903,-6.114554,-1.719369,-1.339323,-2.635192,-4.133678,-0.5053641,-1.468373,-2.912388,-2.323239,-0.4619153,0.5596732,0.4594718,3.128943,1.274997,1.219607,3.162419,6.684033,2.084311
103.6644,32.07969,2.536281,-21.05265,-15.71802,-10.63015,-3.248946,-2.906115,-0.4479834,5.228558,-7.929235,4.119508,4.209107,-0.2820362,9.486831,1.923893,1.047204,7.281661,3.534227,4.640551,4.811974,-4.307777,-0.9303319,-0.1068965,2.41701,2.854635,2.560803,-0.9856491,2.766564,1.121657,1.080944,1.989555,2.378753,5.21211,4.9825,4.103972,3.71098,7.334224,3.767425,10.97978,6.501432
